audit_id,position_id,mint_address,entry_at,exit_at,entry_price,exit_price,net_return_pct,entry_liquidity_usd,exit_liquidity_usd,entry_market_cap,opened_at,entry_rank,entry_volume_24h,snapshot_liquidity_usd,mfe_pct,mae_pct,mfe_time,mae_time,is_collapse,path_length,volume_24h_to_liquidity
74ae7467-71f8-4459-8fa1-8efb55d76443,b7da41a7-469a-488f-9f26-6ff685202187,DywWmg5WEAPYo2YoKcWgXpdLdzCn1Hwva1pnQBwUpump,2026-08-08 05:35:00.017048+00:00,2026-08-08 05:42:31.787342+00:00,6.332e-06,4.749e-06,-33.3064,4482.49,3388.97,6092.0,2026-08-08 05:35:00.017048+00:00,7,71729.08,4482.49,0.0,-34.12823752368919,2026-08-08 05:35:10.289599+00:00,2026-08-08 05:42:31.787342+00:00,False,29.0,16.002061354291925
8cc71d52-a451-4568-882d-71db955c5db6,6f908063-d9b2-420f-b51c-c13762e5a157,mNzssXQ9hU1ASJ1CVuu4JjrFBrfeVdR2JzirKS3pump,2026-08-07 22:04:06.708738+00:00,2026-08-08 10:59:14.897897+00:00,0.0007299,0.0007725,4.5603,62961.37,65706.79,724932.0,2026-08-07 22:04:06.708738+00:00,3,1123203.04,62961.37,41.11522126318675,-9.302644197835315,2026-08-08 07:48:05.510188+00:00,2026-08-08 00:20:12.266805+00:00,False,1273.0,17.839558446711056
2443f037-e01a-4785-a563-7195b79947b1,4c006f7e-f9bf-44fa-b0e1-8152cecd75e8,wyVF24D5d7WwaRFtDboPcLmRp6PpjFsY9YGhVqXpump,2026-08-07 22:04:06.708738+00:00,2026-08-08 11:11:59.165515+00:00,0.007235,0.00829,13.7087,192766.13,208888.93,7233371.0,2026-08-07 22:04:06.708738+00:00,4,55570.45,192766.13,14.581893572909474,-0.5252246026261208,2026-08-08 11:11:59.165515+00:00,2026-08-07 22:18:04.335019+00:00,False,1348.0,0.2882791183285155
1c370b75-e90f-44e4-9ba6-fcda91026ec1,4fd17b28-e895-457f-a7f1-53f55d8214d4,8T3suJtKUGrWRytVNKe7RLV81AumvmBPQfEkyeHtpump,2026-08-05 19:54:21.644073+00:00,2026-08-08 11:12:14.987935+00:00,2.791e-05,4.081e-05,40.4319,10810.25,13365.6,27054.0,2026-08-05 19:54:21.644073+00:00,10,28426.89,10810.25,65.10211393765675,-9.924758151200283,2026-08-07 12:32:11.099883+00:00,2026-08-05 22:15:57.159250+00:00,False,3314.0,2.629623736731343
d458c9a9-8fcf-4701-a756-a45cb92f059d,44780753-ec44-49d3-aec4-312d35b4e294,71BGRxYJdi2ZvFuzTSNuK5A8YSpeXHRgXpE4GGmapump,2026-08-05 22:57:46.353566+00:00,2026-08-08 05:48:41.855701+00:00,3.156e-06,3.513e-06,-4.8351,2763.79,2994.08,2892.0,2026-08-05 22:57:46.353566+00:00,9,1876.75,2763.79,11.311787072243352,-1.2674271229404324,2026-08-08 05:48:41.855701+00:00,2026-08-06 04:08:58.081371+00:00,False,755.0,0.6790494212657257
46aac62c-a31a-4685-8544-5584a34cc8de,a24f6c27-4b98-4878-b7eb-9c275b562f03,9dwHn2KWApoGj4MeMLVGFuqDLLWqhDRkpEGCjGmcpump,2026-08-07 00:11:35.886215+00:00,2026-08-08 05:53:15.101657+00:00,2.189e-06,2.512e-06,-6.6334,2096.14,2350.86,2190.0,2026-08-07 00:11:35.886215+00:00,1,2547921.16,2096.14,14.755596162631324,-11.329374143444495,2026-08-08 05:53:15.101657+00:00,2026-08-07 06:59:55.940426+00:00,False,20.0,1215.5300504737281
8266d02a-348f-44d6-b616-940a403499c9,8374fd40-e770-4bfc-9d2e-89785f9e9993,qcjNtNLjz46MnRTt8wA7xPBUeXtX3WhizGMcCGtpump,2026-08-06 05:52:33.802483+00:00,2026-07-30 16:11:39.192802+00:00,3.271e-05,3.271e-05,-1.8205,32773.05,32773.05,32696.0,2026-08-06 05:52:33.802483+00:00,8,227633.02,32773.05,,,,,,,6.945738037808503
68f45427-91e8-4312-9a43-cd6aab7318d7,6fa625a5-c7f7-4dd6-842d-7c195cfc64fb,EWkxWDjmVU9ren399TLaiYoss1bBwFeKDBAHb1Dapump,2026-08-08 11:12:10.397736+00:00,2026-08-08 11:21:46.518237+00:00,0.0001588,0.000119175,-31.2177,127486.89,2017.61,151924.0,2026-08-08 11:12:10.397736+00:00,1,46937.7,127486.89,0.0629722921914373,-98.68450881612092,2026-08-08 11:12:13.801348+00:00,2026-08-08 11:21:46.518237+00:00,True,36.0,0.3681766807551741
56f902a4-e211-45fb-b92b-09494599f95a,1e7fd3d1-4df8-40b6-b838-2e2d50ea7406,2A8k5ocszu6QGUQeHjixWEF42Wt9H8AbxQRtJhKzpump,2026-08-08 05:45:00.050826+00:00,2026-08-08 12:44:27.921289+00:00,2.99e-06,2.2425e-06,-38.3427,2686.69,2093.56,2892.0,2026-08-08 05:45:00.050826+00:00,9,2461.95,2686.69,0.0,-27.658862876254187,2026-08-08 05:45:11.073350+00:00,2026-08-08 12:44:27.921289+00:00,False,1445.0,0.9163506024141229
d2410c59-b649-401b-a91c-fa992989430f,4018ec37-9ffc-4f7c-a12c-d7dfda161408,iuKqr794GeP4pJE4EGsVTJWwBJm6MWTuwCJyQXQpump,2026-08-08 11:12:17.738865+00:00,2026-08-08 12:52:02.411419+00:00,0.002737,0.0021405,-25.2614,119525.41,4423.21,2734937.0,2026-08-08 11:12:17.738865+00:00,2,112297.15,119525.41,4.2747533796127275,-99.77482645232006,2026-08-08 12:51:13.210669+00:00,2026-08-08 12:52:02.411419+00:00,True,377.0,0.9395253277106516
bf91d20b-734f-4b38-980e-fd4e11cf162e,1e3b18d3-32e5-44d9-bf42-3841c730657a,QhnVFwLx9m9h2yA1CZkqTcnNkTCXx2gZNuzJn4ipump,2026-08-08 11:00:00.065743+00:00,2026-08-08 15:04:13.003711+00:00,0.1016,0.137325,34.3853,732742.66,823825.51,101674956.0,2026-08-08 11:00:00.065743+00:00,1,470423.84,732742.66,80.21653543307089,0.09842519685039652,2026-08-08 15:03:09.141398+00:00,2026-08-08 11:00:16.109651+00:00,False,902.0,0.6420041655552032
974f3939-1274-404b-a58c-b8999aaba7c5,3cd3ac15-7e86-43a4-851a-61bc474188aa,eQED4ERMLjDqajpFuiFt14XhhtjbMzfdhtpaGbqpump,2026-08-08 12:45:02.642566+00:00,2026-08-08 15:44:14.924857+00:00,0.1166,0.1236,5.3275,787228.58,690854.25,116647144.0,2026-08-08 12:45:02.642566+00:00,3,520802.97,787228.58,41.33790737564323,-23.876500857632927,2026-08-08 15:32:34.515345+00:00,2026-08-08 15:44:14.924857+00:00,False,627.0,0.6615651200061867
4fee8a0c-efb1-4f8d-b3fd-92b319e0efba,0b70ce6e-016c-4279-90fc-9cc9dc407f18,TzvZvrzebyxdCLvesr2Xx4xepoyY3ngvNNgkumDpump,2026-08-08 15:45:02.990475+00:00,2026-08-08 22:38:03.710602+00:00,0.1458,0.23355,55.4541,885579.85,13065.03,145845148.0,2026-08-08 15:45:02.990475+00:00,2,609203.62,885579.85,113.58024691358024,-99.97388888888888,2026-08-08 22:09:58.363390+00:00,2026-08-08 22:38:03.710602+00:00,True,654.0,0.6879149519944475
61ad0caa-e7a4-48ef-867a-005e83217461,e0162b2d-8ed6-4e43-85b8-0716ee245aa4,H3YNxt32PnJsoHGUL4ei743zyNo8At9nVXf5jg3Epump,2026-08-08 11:12:22.736104+00:00,2026-08-09 06:54:17.494610+00:00,0.001956,0.0019455,-6.3542,100704.32,3941.08,1954303.0,2026-08-08 11:12:22.736104+00:00,4,52732.51,100704.32,32.61758691206545,-99.73650306748466,2026-08-09 06:53:12.277176+00:00,2026-08-09 06:54:17.494610+00:00,True,2258.0,0.5236370197425493
6e0160e1-f9a6-46f9-8e71-a3d42832ee66,c92b3f98-cee2-4cda-8772-b1cb93f42c0c,9imhB1nbwRQ2c6Cf6Zz6zUdjPjNsWBatpug1ZtxibEWz,2026-08-08 17:54:08.122367+00:00,2026-08-09 07:33:24.860604+00:00,0.00178,0.003495,94.3727,96648.18,87657.45,1779802.0,2026-08-08 17:54:08.122367+00:00,10,121550.15,96648.18,161.79775280898878,-17.86516853932584,2026-08-09 07:33:09.176889+00:00,2026-08-09 07:33:24.860604+00:00,False,935.0,1.2576558606690784
a8947bab-15ab-4078-818b-1458c99be3e4,23647d09-da5e-4a46-ba23-c78ade0ab780,br8Ra5Gmz5yXecFh3MGUBEvT9Pp7rJEKGNBLq7Cpump,2026-08-08 11:12:28.101437+00:00,2026-08-09 09:30:04.797500+00:00,0.002421,0.00277425,13.2231,112385.55,48081.87,2419259.0,2026-08-08 11:12:28.101437+00:00,5,136492.93,112385.55,52.78810408921933,-81.40437835605123,2026-08-09 09:21:46.146565+00:00,2026-08-09 09:30:04.797500+00:00,True,2823.0,1.2145060463733994
11d4a669-19fc-4952-8ad6-c239e9db1ac6,646e4f0e-f17c-40e5-b346-3c4f4c402ddc,78Dkc1XxEa5VDqyNs3657gkuoGnp2ApgqHjx11Zf4vhr,2026-08-09 09:35:00.283898+00:00,2026-08-09 11:10:58.727464+00:00,0.0001,7.77e-05,-24.3478,22363.66,19463.39,95158.0,2026-08-09 09:35:00.283898+00:00,13,140119.81,22363.66,3.599999999999993,-23.06,2026-08-09 09:42:23.914432+00:00,2026-08-09 11:10:58.727464+00:00,False,356.0,6.265513337262327
63776828-74de-469f-b91d-d33f232d8508,41951c80-3a48-4020-9720-e29d22088d94,BP1pNDqzvVmedqVZtB8qvGsohisj2wcFmb98fjrpump,2026-08-08 11:12:59.801045+00:00,2026-08-09 12:45:57.709842+00:00,0.0007356,0.000743025,-13.9877,61160.07,1450.61,734163.0,2026-08-08 11:12:59.801045+00:00,7,31146.02,61160.07,34.67917346383904,-99.8042414355628,2026-08-09 12:43:14.687394+00:00,2026-08-09 12:45:57.709842+00:00,True,3550.0,0.5092541588000145
74183b5a-42d5-4ee9-a550-32e4599edf0e,56c62ff6-d6bf-4a0f-b45a-65f949e43650,3ctVkfsonbqvYXGs4Nw62afrvSc1FtWnEgnnVcBcpump,2026-08-09 11:15:00.154354+00:00,2026-08-09 12:59:22.768163+00:00,0.01328,0.01945,45.5135,266356.44,322922.0,13280115.0,2026-08-09 11:15:00.154354+00:00,1,214131.23,266356.44,46.460843373493965,0.1506024096385481,2026-08-09 12:59:22.768163+00:00,2026-08-09 11:15:03.084038+00:00,False,385.0,0.80392736139588
415fec94-cf56-428e-821f-aa3d049db2d9,4fad3a3a-dd40-43ab-8538-7cebd0e07f8a,3VshVuxnWQLevRL6YEWDLs8Zqicnj11tzPP5BgDXpump,2026-08-09 12:59:37.154136+00:00,2026-08-09 15:23:08.900446+00:00,0.01129,0.0099,-13.0489,245364.7,166086.45,11290315.0,2026-08-09 12:59:37.154136+00:00,4,128640.38,245364.7,16.917626217891943,-54.26926483613818,2026-08-09 15:22:36.394499+00:00,2026-08-09 15:23:08.900446+00:00,False,493.0,0.5242823437927298
34f242c2-3fd8-4565-9319-68eb78b80bd7,6b48378b-f27a-4b13-b3f9-c4bb413ee224,V5uLMwv8PwHMbdYdeJY1mqEpBV7gMzBJxUVUD2rpump,2026-08-09 15:25:00.208045+00:00,2026-08-09 19:18:20.430997+00:00,0.1195,0.113025,-6.0946,804600.48,264608.7,119566226.0,2026-08-09 15:25:00.208045+00:00,1,651494.63,804600.48,26.108786610878663,-89.19665271966527,2026-08-09 17:23:03.951766+00:00,2026-08-09 19:18:20.430997+00:00,True,445.0,0.8097119579148151
e433213c-cbdb-4303-ad7e-a93369ce24f9,c41ae1fb-d4ca-4910-9cff-207844115c53,7hmVkPXmVagxoptAEpx4jBzZVHwGLdFj6c1y42qxpump,2026-08-09 07:35:00.040044+00:00,2026-08-09 21:23:14.570607+00:00,0.000744,0.00064155,-14.8897,64459.17,59358.79,738161.0,2026-08-09 07:35:00.040044+00:00,11,234666.69,64459.17,14.973118279569892,-16.14247311827956,2026-08-09 08:25:42.463482+00:00,2026-08-09 21:23:14.570607+00:00,False,2158.0,3.6405478072398387
30683e72-1e5f-491c-8120-dedd337d727e,f1a24032-eca2-4e47-a6e2-92784f4ed3ff,tQz8ucoP19hqbKynEZefpeVUwUiDCinLJYHrfRgpump,2026-08-09 07:35:00.040044+00:00,2026-08-10 00:25:18.968099+00:00,0.005906,0.0046875,-30.0716,176988.38,1433.47,5905305.0,2026-08-09 07:35:00.040044+00:00,8,126506.91,176988.38,5.824585167626153,-99.97595665424991,2026-08-09 23:43:24.018328+00:00,2026-08-10 00:25:18.968099+00:00,True,2222.0,0.7147752298766733
5631cee4-30d6-4cd6-b968-4b591c3c3200,d0318cfe-84ef-4ff6-9ff0-784518d9fffd,V7aZCNcVuToxmxQ1UGdSevDYcXoTtn9pF6xtgKfpump,2026-08-09 19:18:22.738092+00:00,2026-08-10 00:26:13.152906+00:00,0.02378,0.020055,-23.4917,358568.99,1970.64,23785657.0,2026-08-09 19:18:22.738092+00:00,1,265906.67,358568.99,12.44743481917578,-99.9917788057191,2026-08-10 00:25:54.478401+00:00,2026-08-10 00:26:13.152906+00:00,True,49.0,0.741577429771604
cec825d0-e035-4c0e-9818-49a8509baeb5,3a6ee762-88c9-47cb-bdd9-d65962bddd32,VHXEZvqstqZ9EBBUSboKnoxvmuRYy3p5Y5zfxbkpump,2026-08-09 06:55:00.079380+00:00,2026-08-10 00:56:42.354558+00:00,0.001543,0.00144825,-15.9771,89956.26,1950.63,1541749.0,2026-08-09 06:55:00.079380+00:00,1,84498.54,89956.26,25.145819831497075,-99.87064160725859,2026-08-10 00:56:07.121596+00:00,2026-08-10 00:56:42.354558+00:00,True,2337.0,0.9393291806484618
f1e1bc33-7d01-4eeb-b1ac-be1a5112de89,3543ca12-3bd1-43db-ade9-9252c299666c,3ad2ZmAxqMw415yNC5AR9mC4UXE9nqWQv2ajVtdrpump,2026-08-09 04:46:38.054087+00:00,2026-08-10 07:06:15.808235+00:00,0.002118,0.00234675,-7.6945,105491.05,1389.33,2115910.0,2026-08-09 04:46:38.054087+00:00,1,69030.41,105491.05,47.733711048158625,-99.93550519357885,2026-08-10 06:16:39.959947+00:00,2026-08-10 07:06:15.808235+00:00,True,3174.0,0.6543721955559263
580fbcfe-0e56-4c26-84f5-fe0289cc9474,1b4e2580-285b-4691-a579-adbbed63d442,KjtqAySqDkgu2hM1R29tkoFC2PsoPqoL6pH71jypump,2026-08-10 07:06:16.650178+00:00,2026-08-10 07:23:22.645477+00:00,0.01682,0.0126375,-33.2845,300958.72,1442.57,16826637.0,2026-08-10 07:06:16.650178+00:00,3,228181.53,300958.72,0.17835909631390473,-99.99151605231867,2026-08-10 07:23:06.184992+00:00,2026-08-10 07:23:22.645477+00:00,True,47.0,0.7581821520240385
75f7a473-c0a9-4e7f-97d2-fbdb8a16a0b4,71070bbe-6865-4811-a283-4c5da7ee374b,EgPGxfMqNnmxUT8NjipkzdG4BnCik8CTy6vMatxfpump,2026-08-10 00:56:42.848024+00:00,2026-08-10 07:39:58.576968+00:00,0.0142,0.0129,-20.6937,276071.38,1515.14,14202879.0,2026-08-10 00:56:42.848024+00:00,3,181318.13,276071.38,21.126760563380277,-99.98941549295775,2026-08-10 07:38:07.478224+00:00,2026-08-10 07:39:58.576968+00:00,True,423.0,0.6567798878681304
05af6dbc-3c75-4dc9-9a6a-c0f03a41ed0c,a74159a6-58eb-4f0b-bc16-dc829af5f000,9ZgtzJcmLNygrLjNCd55P62MacHBhnDoQ8Sve82HCxQr,2026-08-10 00:25:20.173101+00:00,2026-08-10 11:56:41.598960+00:00,0.002018,0.0018585,-8.8747,102907.88,84725.43,2016409.0,2026-08-10 00:25:20.173101+00:00,1,88630.4,102907.88,22.794846382557004,-32.606541129831506,2026-08-10 09:22:08.576356+00:00,2026-08-10 11:56:41.598960+00:00,False,670.0,0.8612596042207845
50ac9406-2667-4f31-8302-789156ec3350,f43a58fd-ae65-404c-ae84-b2d17031bb4d,59iKfdEM66xZmNVUmogYiSEncwKTMrCeAXyjCdHbpump,2026-08-06 01:48:55.560726+00:00,2026-08-10 12:06:48.271573+00:00,2.287e-06,1.7715e-06,-39.1556,2177.22,1739.94,2189.0,2026-08-06 01:48:55.560726+00:00,9,3704.73,2177.22,3.27940533449935,-24.005247048535196,2026-08-10 00:26:10.617605+00:00,2026-08-10 12:06:48.271573+00:00,False,1559.0,1.7015873453302837
12534804-320a-4797-86fc-46ea6ec441a3,570fa40f-a503-4c99-8146-2cb99ee60d01,9wmuKqhWXa7QgJN3JTYN7RV28htde8t2jnH9sCPhpump,2026-08-09 21:23:15.224610+00:00,2026-08-10 15:15:23.159389+00:00,0.01531,0.0197775,28.2145,287494.1,159934.09,15311711.0,2026-08-09 21:23:15.224610+00:00,1,139678.77,287494.1,72.24036577400392,-68.45852384062704,2026-08-10 13:31:47.117351+00:00,2026-08-10 15:15:23.159389+00:00,False,871.0,0.48584917046993314
a678bebb-80f3-4cf9-aa97-de0ca8322980,db3ed2d4-521f-4f24-83fe-b4e7ee12296a,GTQ9LhnDbyRE3MFQA3LzF7fY1MMe4S4NMQWpkUcspump,2026-08-07 15:45:01.155655+00:00,2026-08-10 15:16:17.995673+00:00,0.000889,0.00074284966238,-17.5031,68205.3,63666.98,858607.0,2026-08-07 15:45:01.155655+00:00,5,200518.98,68142.61,11.743532058492681,-16.209223847019132,2026-08-08 03:23:15.073542+00:00,2026-08-10 15:16:10.240206+00:00,False,7489.0,2.942637213338321
9d2be7e6-7935-41a4-8a87-b12c1d99050e,8e186344-15df-4a6b-ae27-2d8ee163b9b4,D6YvtVqMjeru8GeSMZ6w7jWcfe3ZnpaLVcaym3spump,2026-08-09 04:46:38.054087+00:00,2026-08-10 15:31:57.610081+00:00,0.003533,0.004942,38.7739,136704.52,162221.6,3531143.0,2026-08-09 04:46:38.054087+00:00,2,58956.68,136704.52,42.456835550523635,-1.1038777243136135,2026-08-10 02:45:07.380759+00:00,2026-08-09 08:45:58.730026+00:00,False,3739.0,0.4312708899457019
57e2b9a8-c1e9-411b-a50d-1b0a0f7001fe,70d69cce-ef53-43a4-9a1d-fd5e0b098da3,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-10 11:56:44.354226+00:00,2026-08-10 15:58:57.017949+00:00,0.01179,0.01239,4.3847,438649.84,508224.51,11328268.0,2026-08-10 11:56:44.354226+00:00,1,2418277.95,438649.84,40.118744698897366,4.749787955894823,2026-08-10 13:01:15.499655+00:00,2026-08-10 15:58:57.017949+00:00,False,359.0,5.513003150759157
e6930acd-d07d-4548-b55e-c841bcb52b5e,2c83d3ef-4a16-418b-9876-d7bd405c69c7,EjD5Y9NVhXmtEqU7wYvAyZvDWZFQeEuHXFatJmTbpump,2026-08-10 15:16:17.995673+00:00,2026-08-10 16:23:21.016405+00:00,0.001001,0.00111,9.7787,90935.37,95378.86,948730.0,2026-08-10 15:16:17.995673+00:00,7,2994245.56,90935.37,47.85214785214786,-3.9560439560439553,2026-08-10 15:52:29.794161+00:00,2026-08-10 15:19:04.979208+00:00,False,214.0,32.92718289923932
42b0d241-ff82-4231-a447-9e4668723b53,b9fddebb-ca19-45ff-b233-6fad57e2d87a,EeB76LHyVZPMRvTpLcxJqqfSz4gg9f9XgsUmFybcpump,2026-08-10 15:15:24.672886+00:00,2026-08-10 16:59:16.599713+00:00,0.00107,0.00089025,-17.7607,85635.86,77547.8,1054390.0,2026-08-10 15:15:24.672886+00:00,2,913608.0,85635.86,10.934579439252328,-17.41121495327103,2026-08-10 15:43:51.379191+00:00,2026-08-10 16:59:16.599713+00:00,False,329.0,10.668521341410012
9c82c81f-b746-4c5a-a7b7-777c9e80e74b,48020835-3ab9-4140-a7e5-a4e384a4ab43,gAMo6k933d3bi8BQhAFQaQRZJYWmBLBjdKaXzhApump,2026-08-10 07:39:59.381007+00:00,2026-08-10 18:52:33.825965+00:00,0.003702,0.0033765,-19.7782,140582.65,1620.06,3701263.0,2026-08-10 07:39:59.381007+00:00,6,51460.19,140582.65,21.609940572663422,-99.95637493246893,2026-08-10 18:26:08.527283+00:00,2026-08-10 18:52:33.825965+00:00,True,993.0,0.366049366689275
54a96066-17b9-41f6-b710-4e99314e8368,49ea7754-e519-4b25-ad38-480954d8ce70,Aa9RFpqf8ktzVsnuG9AeChzGf1CCGTbR1iQUQDpEpump,2026-08-10 15:58:57.553739+00:00,2026-08-11 03:28:58.446887+00:00,0.004071,0.00308325,-33.2334,146538.02,1381.08,4069615.0,2026-08-10 15:58:57.553739+00:00,2,80689.46,146538.02,0.9825595676737927,-99.96647015475314,2026-08-10 17:39:14.044673+00:00,2026-08-11 03:28:58.446887+00:00,True,551.0,0.5506383940495444
f917577b-d704-44b5-bcb9-f346c6f1adbc,681abbda-d69f-4bdb-87e1-011f2bc0e5ff,BbgzeSgVegw2riMS8gjek2SWbpCpch6hifyK6pUpump,2026-08-08 15:05:00.046495+00:00,2026-08-11 03:29:19.705482+00:00,0.001298,0.00134925,-7.4316,82396.05,2053.18,1296393.0,2026-08-08 15:05:00.046495+00:00,2,64141.94,82396.05,38.59784283513098,-99.83659476117104,2026-08-10 19:08:16.482489+00:00,2026-08-11 03:29:19.705482+00:00,True,5428.0,0.7784589188438038
541c8ddc-05d2-40c5-b10b-93e3e636ce46,981bfa12-13d5-4f62-80a0-74ba8d6d0755,C5Z3bf7AtthZLHcWueshpnZT7Nauv73oNzqcwKfWpump,2026-08-09 12:50:00.165717+00:00,2026-08-11 03:29:19.705482+00:00,0.005568,0.0054,-16.5709,171787.03,1464.34,5566981.0,2026-08-09 12:50:00.165717+00:00,2,85846.53,171787.03,29.310344827586203,-99.97480244252874,2026-08-10 19:09:49.899346+00:00,2026-08-11 03:29:19.705482+00:00,True,2628.0,0.4997264927392947
9603a335-1194-495f-8732-f946eddec3dd,2a16235e-baf8-445e-9c6a-360d0f4db626,FXoZh2m24V3pVrZnnm8A1rP8GztSfSATpiTQBbiCpump,2026-08-10 18:52:41.936593+00:00,2026-08-11 03:29:19.705482+00:00,5.258e-05,3.9435e-05,-28.9883,15706.37,5137.2,49687.0,2026-08-10 18:52:41.936593+00:00,17,275757.07,15706.37,0.0,-85.67516165842525,2026-08-10 18:52:55.170417+00:00,2026-08-11 03:29:19.705482+00:00,True,54.0,17.557021132190314
7fb53990-a449-4584-8a19-44e15dcd081b,11285aa3-e1bf-48a4-a53e-a3b409c10e32,SFua2Htg4UzWCmnRvnBaQwg56VGjTJcRXiHmvZwpump,2026-08-10 12:06:48.689850+00:00,2026-08-11 03:29:19.705482+00:00,0.0003061,0.000239025,-26.3296,53324.5,3476.89,302429.0,2026-08-10 12:06:48.689850+00:00,10,73439.0,53324.5,4.116301862136551,-98.85494936295328,2026-08-10 13:13:48.890227+00:00,2026-08-11 03:29:19.705482+00:00,True,911.0,1.377209350298643
1359e7c8-40fd-4ce1-949b-27c34b8d3ec4,b62455c7-bc20-4627-b5a9-7f54878ed16c,7q8PvUhqdVMhJqo1jc79kYZtNDbPovC6emuuEA31pump,2026-08-11 03:29:21.852802+00:00,2026-08-11 03:29:51.633052+00:00,2.331e-05,1.74825e-05,-29.3051,9850.99,6428.97,22375.0,2026-08-11 03:29:21.852802+00:00,16,62210.05,9850.99,-51.994851994852,-51.994851994852,2026-08-11 03:29:51.633052+00:00,2026-08-11 03:29:51.633052+00:00,False,1.0,6.315106400473455
6333a01a-58e9-441d-aa93-68840f793050,f2aa62cc-1683-40f4-acfd-70bbca1e34f4,Z5eMsbbmwszcccAKrER7JpPPYTJBEdyAMELrKkNpump,2026-08-10 16:23:21.776320+00:00,2026-08-11 03:29:51.633052+00:00,0.0006764,0.00052035,-31.1687,58867.42,1637.67,674922.0,2026-08-10 16:23:21.776320+00:00,5,57347.72,58867.42,2.5724423418095785,-99.75827912477823,2026-08-10 19:10:39.057012+00:00,2026-08-11 03:29:51.633052+00:00,True,483.0,0.9741843620800776
a8f18cd3-9181-4303-93d1-8bab7fda5c96,3067c404-48dc-4db6-8fb7-23fd000df7e9,4LwHKRgKHLvYtTqJRLHfdMydzis4dHfPvxW8TcYhpump,2026-08-11 03:29:51.972927+00:00,2026-08-11 03:30:04.924745+00:00,9.826e-06,7.3695e-06,-31.3338,5921.11,4627.68,8547.0,2026-08-11 03:29:51.972927+00:00,18,6935.47,5921.11,-32.62772236922451,-32.62772236922451,2026-08-11 03:30:04.924745+00:00,2026-08-11 03:30:04.924745+00:00,False,1.0,1.1713124735058125
ed1c02e3-3cc6-4a7a-8ca9-afd10985dead,60684b84-8dee-4112-94c7-9844359b97d9,96m8QVSrTqKzYw5seV4UUmc5E2dJFhT61XSFVmZLpump,2026-08-10 16:59:17.501566+00:00,2026-08-11 03:53:08.141567+00:00,9.782e-06,1.13175e-05,7.3562,5992.48,6145.41,9418.0,2026-08-10 16:59:17.501566+00:00,11,7477.14,5992.48,54.26293191576364,0.0,2026-08-10 17:22:43.683836+00:00,2026-08-10 16:59:22.862072+00:00,False,428.0,1.2477538514938724
a6fec8ad-6c49-4e1f-a311-a61082434429,fed309ba-1b33-4946-865b-7b1d5fc91645,12nDpgjZZf4VxaE2kEpMKiziTnxXHpEScbe9khgupump,2026-08-10 07:23:22.965866+00:00,2026-08-11 04:34:23.709744+00:00,0.009564,0.0144825,43.6968,226698.47,6658.08,9562005.0,2026-08-10 07:23:22.965866+00:00,1,168328.41,226698.47,101.90296946884149,-99.88132580510246,2026-08-11 04:33:53.053367+00:00,2026-08-11 04:34:23.709744+00:00,True,1457.0,0.7425211559654549
733d5cbf-17e2-401e-8d86-8241cffc6045,6c77f438-6dce-45a6-bead-95c14acbda5e,ALPv7UakCA8pdPGQJcNFmJ24sp7eRCHxLeyGWVZUpump,2026-08-11 03:29:01.801822+00:00,2026-08-11 05:40:49.335308+00:00,0.0002455,0.000184125,-26.4863,35206.24,28608.24,164015.0,2026-08-11 03:29:01.801822+00:00,15,53461.7,35206.24,-9.368635437881881,-33.0346232179226,2026-08-11 04:34:27.697944+00:00,2026-08-11 05:40:49.335308+00:00,False,231.0,1.5185291016592513
4711c956-bfc6-402c-a4aa-80f1bce086a6,da5d8fba-0284-4144-88fc-f4050e579784,9w2nokGrjFACQaJaEJGafZgsxBePfDWdUav6ofSJpump,2026-08-11 03:29:21.852802+00:00,2026-08-11 07:46:07.631991+00:00,6.689e-06,5.92575e-06,-19.4601,4984.67,4521.39,6349.0,2026-08-11 03:29:21.852802+00:00,12,11902.36,4984.67,18.119300343848103,-13.903423531170573,2026-08-11 06:09:02.432006+00:00,2026-08-11 07:46:07.631991+00:00,False,468.0,2.387792973256003
174e430f-5e7b-4f2e-ba5c-fcc5ab8c760c,5282bf47-ea7e-47e2-a704-5dcc4dfb0b78,BVxz4g44d7z2CV5ZERPsvxY3QznPmof1Ddpascjipump,2026-08-11 03:30:05.511150+00:00,2026-08-11 08:42:43.470501+00:00,2.063e-05,1.57575e-05,-27.4981,10045.95,8582.16,20150.0,2026-08-11 03:30:05.511150+00:00,11,78592.04,10045.95,1.8419777023751804,-23.751817741153662,2026-08-11 03:56:00.622895+00:00,2026-08-11 08:42:43.470501+00:00,False,616.0,7.823256138045679
f9064993-faec-42ac-b96f-5481115044c4,fd5d3f24-d8d8-447a-95ef-172b38cb52b1,9A5QWVQuNSHWQsxi1w1dAZ8yAr9RbMsdpkGXMNt3pump,2026-08-11 07:46:08.568250+00:00,2026-08-11 10:32:40.158823+00:00,0.0001815,0.0001455,-21.4518,32020.94,28438.52,173756.0,2026-08-11 07:46:08.568250+00:00,10,446403.85,32020.94,6.8870523415977996,-20.661157024793383,2026-08-11 08:39:55.999603+00:00,2026-08-11 10:32:40.158823+00:00,False,452.0,13.940997672148288
