id,wallet_id,mint_address,token_id,opened_at,entry_rank,entry_price,size_usd,quantity,target_price,stop_price,expires_at,status,peak_price,last_evaluated_at,closed_at,exit_price,exit_reason,created_at,updated_at,trailing_drawdown,entry_market_cap,entry_liquidity_usd,manual_action_at,entry_observed_price,exit_observed_price,entry_execution_model_version,exit_execution_model_version,entry_execution_quote,exit_execution_quote,entry_execution_quoted_at,exit_execution_quoted_at,entry_execution_context_slot,exit_execution_context_slot,entry_execution_price_impact_pct,exit_execution_price_impact_pct,entry_execution_fee_usd,exit_execution_fee_usd,entry_execution_route,exit_execution_route,entry_execution_confidence,entry_execution_fallback_reason,exit_execution_confidence,exit_execution_fallback_reason,trailing_activation_multiple,trailing_activated_at,trailing_activation_observed_price,trailing_stop_price,trailing_trigger_price,trailing_trigger_observed_price
d6c684f8-40b5-4fa6-ac05-e369bbdad592,a2888cec-7624-47a5-b5bb-987762bdc459,HXJvSguF4JrmbuncpNasqWr2ZgDcSoT1B2FUk654pump,4cd656e1-82a2-4096-b86a-d81b10d671d0,2026-08-19 04:22:56.084776+00,11,0.000017230000000000,100.0000,5803830.528148578061520604,,,,open,0.000020140000000000,2026-08-19 05:28:04.411672+00,,,,2026-08-19 04:22:56.085645+00,2026-08-19 05:28:10.524137+00,0.2500,16452.0000,8339.9500,,0.000017230000000000,,legacy_constant_product_v1,,null,,,,,,,,,,,,legacy_fallback,Token decimals unavailable for Jupiter entry quote.,,,,,,,,
6485bd17-0f91-453f-961a-362fd690291e,a2888cec-7624-47a5-b5bb-987762bdc459,GnwoFdLNPZw9etvTAxPstSvQNHA5msqiQLNU9U78pump,c6b633f6-8bee-4b18-b495-e2237cbdcd50,2026-08-19 04:50:35.043302+00,16,0.000005803000000000,100.0000,17232465.965879717387558160,,,,open,0.000005823000000000,2026-08-19 05:28:05.167345+00,,,,2026-08-19 04:50:35.043832+00,2026-08-19 05:28:10.524137+00,0.2500,5754.0000,5697.8800,,0.000005803000000000,,legacy_constant_product_v1,,null,,,,,,,,,,,,legacy_fallback,Token decimals unavailable for Jupiter entry quote.,,,,,,,,
ba01dcf2-6b40-4b23-b5b6-5c86e2fc8677,a2888cec-7624-47a5-b5bb-987762bdc459,CnVFr8iwHe3hM1wAzbSjoT7qgCiJ3p85hNkSJiU5pump,6743eaad-8f22-454a-9cc0-c3838bf3d5ff,2026-08-19 04:50:35.043302+00,13,0.000011010000000000,100.0000,9082652.134423251589464124,,,,open,0.000011010000000000,2026-08-19 05:28:04.411672+00,,,,2026-08-19 04:50:35.043832+00,2026-08-19 05:28:10.524137+00,0.2500,10263.0000,6412.4200,,0.000011010000000000,,legacy_constant_product_v1,,null,,,,,,,,,,,,legacy_fallback,Token decimals unavailable for Jupiter entry quote.,,,,,,,,
5d4922be-d4c0-4dfa-bd35-e781231a4a99,a2888cec-7624-47a5-b5bb-987762bdc459,FDQVxioVjKS6pTbfCa25qycBxA4ccXKN6BiN8ogtpump,b7bd00c1-7df4-4127-b06f-8f0ecfcf8da3,2026-08-19 04:50:35.043302+00,19,0.000018490000000000,100.0000,5408328.826392644672796106,,,,open,0.000018490000000000,2026-08-19 05:28:04.411672+00,,,,2026-08-19 04:50:35.043832+00,2026-08-19 05:28:10.524137+00,0.2500,17961.0000,8827.9900,,0.000018490000000000,,legacy_constant_product_v1,,null,,,,,,,,,,,,legacy_fallback,Token decimals unavailable for Jupiter entry quote.,,,,,,,,
